Date,SMI,SP500,USD_CHF,BondCH,BondUS
2019-08-27,9786.080078,2869.16,0.9791,-0.644,2.83
2019-08-28,9758.19043,2887.94,0.9809,-0.723,2.81
2019-08-29,9838.480469,2924.58,0.98133,-0.717,2.86
2019-08-30,9895.650391,2926.46,0.9858,-0.694,2.85
2019-09-03,9852.700195,2906.27,0.99033,-0.697,2.86
2019-09-04,9894.599609,2937.78,0.98683,-0.659,2.86
2019-09-05,9983.070313,2976.0,0.98084,-0.612,2.94
2019-09-06,10073.820313,2978.71,0.98623,-0.536,2.91
2019-09-09,10059.370117,2978.43,0.988,-0.528,2.99
2019-09-10,10020.480469,2979.39,0.99239,-0.492,3.07
2019-09-11,10098.589844,3000.93,0.9916,-0.418,3.09
2019-09-12,10094.089844,3009.57,0.99372,-0.385,3.14
2019-09-13,10047.339844,3007.39,0.99056,-0.347,3.25
2019-09-16,9969.19043,2997.96,0.98686,-0.299,3.18
2019-09-17,10013.820313,3005.7,0.99292,-0.398,3.14
2019-09-18,10018.839844,3006.73,0.99254,-0.418,3.1
2019-09-19,10064.459961,3006.79,0.9968,-0.403,3.07
2019-09-20,10056.830078,2992.07,0.99274,-0.41,3.03
2019-09-23,9997.389648,2991.78,0.99137,-0.482,3.02
2019-09-24,9991.30957,2966.6,0.98982,-0.522,2.94
2019-09-25,9914.820313,2984.87,0.9859,-0.595,3.05
2019-09-26,10010.709961,2977.62,0.99086,-0.537,2.99
2019-09-27,10037.80957,2961.79,0.99339,-0.513,3.0
2019-09-30,10078.320313,2976.74,0.9909,-0.458,3.01
2019-10-01,9952.5,2940.25,0.9976,-0.412,2.97
2019-10-02,9757.280273,2887.61,0.99268,-0.42,2.99
2019-10-03,9760.44043,2910.63,0.99673,-0.454,2.94
2019-10-04,9827.719727,2952.01,0.99815,-0.488,2.88
2019-10-07,9914.05957,2938.79,0.99399,-0.506,2.92
2019-10-08,9800.240234,2893.06,0.99476,-0.476,2.95
2019-10-09,9830.049805,2919.4,0.9926,-0.471,2.95
2019-10-10,9903.019531,2938.13,0.99288,-0.431,3.02
2019-10-11,10017.389648,2970.27,0.99613,-0.405,3.06
2019-10-14,9964.240234,2966.15,0.9978,-0.369,3.06
2019-10-15,10048.75,2995.68,0.99762,-0.354,3.06
2019-10-16,10032.490234,2989.69,0.99852,-0.315,3.05
2019-10-17,10008.94043,2997.95,0.99422,-0.268,3.04
2019-10-18,9965.490234,2986.2,0.9873,-0.283,3.03
2019-10-21,9991.419922,3006.72,0.98491,-0.227,3.04
2019-10-22,10017.349609,2995.99,0.98592,-0.235,3.02
2019-10-23,10023.519531,3004.52,0.98934,-0.284,3.01
2019-10-24,10106.530273,3010.29,0.9901,-0.288,3.0
2019-10-25,10197.089844,3022.55,0.99235,-0.268,3.04
2019-10-28,10231.799805,3039.42,0.9942,-0.236,3.08
2019-10-29,10257.69043,3036.89,0.99476,-0.227,3.07
2019-10-30,10254.950195,3046.77,0.99412,-0.203,3.07
2019-10-31,10219.820313,3037.56,0.98911,-0.253,2.99
2019-11-01,10252.240234,3066.91,0.98641,-0.24,3.02
2019-11-04,10337.070313,3078.27,0.98584,-0.212,3.07
2019-11-05,10272.980469,3074.62,0.98829,-0.136,3.11
2019-11-06,10318.099609,3076.78,0.9924,-0.121,3.06
2019-11-07,10326.780273,3085.18,0.99247,-0.136,3.15
2019-11-08,10309.230469,3093.08,0.9946,-0.091,3.17
2019-11-11,10305.269531,3087.01,0.99717,-0.096,3.17
2019-11-12,10314.160156,3091.84,0.99301,-0.072,3.14
2019-11-13,10299.219727,3094.04,0.99266,-0.125,3.14
2019-11-14,10233.230469,3096.63,0.98967,-0.196,3.08
2019-11-15,10310.120117,3120.46,0.98877,-0.208,3.1
2019-11-18,10347.179688,3122.03,0.988986,-0.201,3.08
2019-11-19,10366.019531,3120.18,0.9891,-0.211,3.04
2019-11-20,10385.740234,3108.46,0.99031,-0.281,3.03
2019-11-21,10338.349609,3103.54,0.99038,-0.268,3.04
2019-11-22,10369.44043,3110.29,0.9927,-0.283,3.03
2019-11-25,10468.620117,3133.64,0.9976,-0.312,2.99
2019-11-26,10506.929688,3140.52,0.99674,-0.325,2.95
2019-11-27,10529.259766,3153.63,0.99759,-0.331,2.94
2019-11-29,10493.240234,3140.98,0.99836,-0.356,2.95
2019-12-02,10348.44043,3113.87,1.00011,-0.323,3.03
2019-12-03,10232.929688,3093.2,0.99143,-0.344,2.96
2019-12-04,10334.55957,3112.76,0.9869,-0.387,3.02
2019-12-05,10363.5,3117.43,0.98825,-0.361,3.01
2019-12-06,10463.879883,3145.91,0.987,-0.362,3.03
2019-12-09,10434.889648,3135.96,0.99048,-0.355,3.0
2019-12-10,10390.530273,3132.52,0.98776,-0.331,3.0
2019-12-11,10405.30957,3141.63,0.98447,-0.302,2.97
2019-12-12,10451.360352,3168.57,0.9824,-0.335,3.05
2019-12-13,10429.269531,3168.8,0.98499,-0.276,2.97
2019-12-16,10541.669922,3191.45,0.98396,-0.322,3.02
2019-12-17,10538.889648,3192.52,0.9832,-0.307,2.99
2019-12-18,10556.740234,3191.14,0.9797,-0.304,3.03
2019-12-19,10575.150391,3205.37,0.98001,-0.255,3.01
2019-12-20,10679.370117,3221.22,0.9782,-0.251,3.01
2019-12-23,10724.339844,3224.01,0.98228,-0.271,3.02
2019-12-27,10730.150391,3240.02,0.98147,-0.261,2.98
2019-12-30,10616.94043,3221.29,0.97371,-0.24,3.02
2020-01-03,10699.820313,3234.85,0.9712,-0.296,2.94
2020-01-06,10665.410156,3246.28,0.97148,-0.321,3.01
2020-01-07,10686.799805,3237.18,0.9685,-0.317,3.02
2020-01-08,10652.160156,3253.05,0.96883,-0.312,3.1
2020-01-09,10650.969727,3274.7,0.9732,-0.258,3.04
2020-01-10,10639.490234,3265.35,0.97312,-0.261,2.99
2020-01-13,10622.410156,3288.13,0.97314,-0.255,3.0
2020-01-14,10655.820313,3283.15,0.9707,-0.235,3.0
2020-01-15,10670.740234,3289.29,0.96707,-0.278,2.97
2020-01-16,10693.519531,3316.81,0.9637,-0.293,2.99
2020-01-17,10841.820313,3329.62,0.96488,-0.311,3.01
2020-01-21,10884.509766,3320.79,0.96838,-0.327,2.95
2020-01-22,10895.070313,3321.75,0.9688,-0.352,2.93
2020-01-23,10813.94043,3325.54,0.9674,-0.392,2.88
2020-01-24,10849.75,3295.47,0.9695,-0.409,2.82
2020-01-27,10675.959961,3243.63,0.96994,-0.468,2.79
2020-01-28,10781.980469,3276.24,0.96985,-0.504,2.87
2020-01-29,10859.879883,3273.4,0.97298,-0.459,2.81
2020-01-30,10748.919922,3283.66,0.97318,-0.48,2.82
2020-01-31,10627.879883,3225.52,0.96941,-0.473,2.82
2020-02-03,10664.950195,3248.92,0.96336,-0.494,2.8
2020-02-04,10800.639648,3297.59,0.9657,-0.459,2.86
2020-02-05,10994.150391,3334.69,0.96927,-0.433,2.9
2020-02-06,11012.360352,3345.78,0.9733,-0.405,2.86
2020-02-07,11001.530273,3327.71,0.9745,-0.43,2.77
2020-02-10,11039.780273,3352.09,0.97666,-0.442,2.77
2020-02-11,11101.169922,3357.75,0.9771,-0.443,2.8
2020-02-12,11089.240234,3379.45,0.9756,-0.411,2.84
2020-02-13,11092.349609,3373.94,0.97756,-0.457,2.83
2020-02-14,11128.80957,3380.16,0.97888,-0.45,2.79
2020-02-18,11146.280273,3370.29,0.9804,-0.464,2.76
2020-02-19,11263.009766,3386.15,0.9829,-0.467,2.79
2020-02-20,11154.530273,3373.23,0.9835,-0.483,2.77
2020-02-21,11110.780273,3337.75,0.98376,-0.528,2.74
2020-02-24,10712.839844,3225.89,0.97884,-0.546,2.72
2020-02-25,10478.509766,3128.21,0.97978,-0.543,2.71
2020-02-26,10512.150391,3116.39,0.9759,-0.581,2.69
2020-02-27,10205.459961,2978.76,0.97639,-0.554,2.7
2020-02-28,9831.030273,2954.22,0.96875,-0.613,2.7
2020-03-02,9950.830078,3090.23,0.96398,-0.621,2.61
2020-03-03,10087.400391,3003.37,0.9581,-0.604,2.6
2020-03-04,10251.389648,3130.12,0.95565,-0.612,2.55
2020-03-05,10143.570313,3023.94,0.9566,-0.558,2.52
2020-03-06,9736.820313,2972.37,0.9458,-0.598,2.36
2020-03-09,9196.599609,2746.56,0.92745,-0.586,2.46
2020-03-10,9195.929688,2882.23,0.92836,-0.685,2.67
2020-03-11,9152.5,2741.38,0.93681,-0.649,2.67
2020-03-12,8270.44043,2480.64,0.93895,-0.73,2.94
2020-03-13,8367.55957,2711.02,0.94465,-0.585,3.03
2020-03-16,8227.080078,2386.13,0.9463,-0.481,2.88
2020-03-17,8493.040039,2529.19,0.94753,-0.354,3.4
2020-03-18,8338.740234,2398.1,0.95965,-0.395,3.92
2020-03-19,8782.240234,2409.39,0.96663,-0.275,3.86
2020-03-20,8623.860352,2304.92,0.98872,-0.19,4.12
2020-03-23,8160.790039,2237.4,0.98507,-0.275,3.57
2020-03-24,8733.320313,2447.33,0.9817,-0.219,3.44
2020-03-25,8989.160156,2475.56,0.97997,-0.122,3.34
2020-03-26,9203.980469,2630.07,0.97624,-0.12,3.07
2020-03-27,8996.370117,2541.47,0.96166,-0.155,2.95
2020-03-30,9174.389648,2626.65,0.95047,-0.207,2.71
2020-03-31,9311.919922,2584.59,0.96,-0.245,2.73
2020-04-01,9168.980469,2470.5,0.96151,-0.19,2.76
2020-04-02,9270.959961,2526.9,0.96619,-0.151,2.64
2020-04-03,9242.44043,2488.65,0.97422,-0.178,2.63
2020-04-06,9462.339844,2663.68,0.9772,-0.21,2.63
2020-04-07,9514.599609,2659.41,0.97796,-0.135,2.55
2020-04-08,9432.389648,2749.98,0.96919,-0.091,2.56
2020-04-09,9452.830078,2789.82,0.97182,-0.103,2.46
2020-04-14,9538.610352,2846.06,0.9664,-0.15,2.23
2020-04-15,9320.200195,2783.36,0.95992,-0.214,2.37
2020-04-16,9439.910156,2799.55,0.9651,-0.208,2.31
2020-04-17,9612.830078,2874.56,0.9692,-0.271,2.41
2020-04-20,9785.269531,2823.16,0.96783,-0.328,2.36
2020-04-21,9547.849609,2736.56,0.9679,-0.291,2.33
2020-04-22,9630.55957,2799.31,0.96977,-0.291,2.36
2020-04-23,9625.480469,2797.8,0.9727,-0.245,2.25
2020-04-24,9625.650391,2836.74,0.97633,-0.284,2.3
2020-04-27,9758.820313,2878.48,0.9735,-0.326,2.39
2020-04-28,9889.459961,2863.39,0.97583,-0.32,2.35
2020-04-29,9865.320313,2939.51,0.97374,-0.352,2.38
2020-04-30,9629.400391,2912.43,0.9739,-0.367,2.38
2020-05-04,9390.269531,2842.74,0.9625,-0.402,2.39
2020-05-05,9512.169922,2868.44,0.9654,-0.377,2.41
2020-05-06,9571.700195,2848.42,0.9726,-0.405,2.61
2020-05-07,9617.980469,2881.19,0.9752,-0.359,2.52
2020-05-08,9665.349609,2929.8,0.97295,-0.419,2.54
2020-05-11,9689.709961,2930.32,0.970922,-0.393,2.69
2020-05-12,9733.530273,2870.12,0.97289,-0.369,2.66
2020-05-13,9631.620117,2820.0,0.96982,-0.443,2.54
2020-05-14,9448.139648,2852.5,0.9718,-0.524,2.51
2020-05-15,9483.099609,2863.7,0.9731,-0.433,2.51
2020-05-18,9740.769531,2953.91,0.97191,-0.46,2.56
2020-05-19,9764.230469,2922.94,0.97173,-0.414,2.5
2020-05-20,9790.849609,2971.61,0.97116,-0.406,2.48
2020-05-22,9688.990234,2955.45,0.97068,-0.414,2.41
2020-05-26,9830.830078,2991.77,0.97146,-0.36,2.49
2020-05-27,9716.519531,3036.13,0.965347,-0.365,2.47
2020-05-28,9926.030273,3029.73,0.96803,-0.338,2.46
2020-05-29,9831.490234,3044.31,0.964,-0.363,2.43
2020-06-02,9951.450195,3080.82,0.9611,-0.319,2.45
2020-06-03,10183.769531,3122.87,0.96161,-0.287,2.53
2020-06-04,10075.679688,3112.35,0.96136,-0.251,2.59
2020-06-05,10190.370117,3193.93,0.95561,-0.204,2.54
2020-06-08,10152.769531,3232.39,0.961,-0.162,2.48
2020-06-09,10184.820313,3207.18,0.95752,-0.177,2.47
2020-06-10,10147.179688,3190.14,0.9511,-0.158,2.47
2020-06-11,9828.580078,3002.1,0.94373,-0.233,2.4
2020-06-12,9796.370117,3041.31,0.94414,-0.316,2.42
2020-06-15,9842.55957,3066.59,0.95143,-0.346,2.51
2020-06-16,10034.290039,3124.74,0.9489,-0.267,2.37
2020-06-17,10202.19043,3113.49,0.95113,-0.23,2.43
2020-06-18,10186.5,3115.34,0.94871,-0.255,2.37
2020-06-19,10266.290039,3097.74,0.9517,-0.262,2.43
2020-06-22,10151.129883,3117.86,0.9522,-0.268,2.4
2020-06-23,10246.55957,3131.29,0.94686,-0.252,2.43
2020-06-24,10021.990234,3050.33,0.94457,-0.223,2.4
2020-06-25,10089.830078,3083.76,0.94816,-0.287,2.4
2020-06-26,10041.910156,3009.05,0.9481,-0.32,2.35
2020-06-29,10060.459961,3053.24,0.9476,-0.32,2.38
2020-06-30,10045.299805,3100.29,0.95105,-0.326,2.34
2020-07-01,10089.669922,3115.86,0.9468,-0.314,2.4
2020-07-02,10187.55957,3130.01,0.94577,-0.282,2.37
2020-07-06,10253.379883,3179.72,0.94497,-0.245,2.33
2020-07-07,10207.959961,3145.32,0.94182,-0.245,2.27
2020-07-08,10178.410156,3169.94,0.9423,-0.243,2.24
2020-07-09,10143.379883,3152.05,0.9381,-0.288,2.16
2020-07-10,10229.969727,3185.04,0.94037,-0.32,2.19
2020-07-13,10300.959961,3155.22,0.94051,-0.296,2.18
2020-07-14,10259.5,3197.52,0.94176,-0.277,2.13
2020-07-15,10460.009766,3226.56,0.93944,-0.292,2.15
2020-07-16,10433.429688,3215.57,0.94401,-0.296,2.14
2020-07-17,10410.519531,3224.73,0.94534,-0.309,2.13
2020-07-20,10470.919922,3251.84,0.93832,-0.284,2.1
2020-07-21,10444.049805,3257.3,0.9388,-0.279,2.08
2020-07-22,10439.040039,3276.02,0.93253,-0.315,2.08
2020-07-23,10383.379883,3235.66,0.9294,-0.348,2.05
2020-07-24,10214.209961,3215.63,0.92529,-0.365,2.01
2020-07-27,10272.339844,3239.41,0.9209,-0.348,2.03
2020-07-28,10277.200195,3218.44,0.91948,-0.379,2.02
2020-07-29,10272.80957,3258.44,0.9178,-0.403,2.06
2020-07-30,10095.339844,3246.22,0.91242,-0.406,2.03
2020-07-31,10005.900391,3271.12,0.9085,-0.423,2.03
2020-08-03,10229.669922,3294.61,0.9132,-0.418,2.09
2020-08-04,10162.040039,3306.51,0.9176,-0.38,2.08
2020-08-05,10097.969727,3327.77,0.91257,-0.384,2.03
2020-08-06,10067.129883,3349.16,0.90803,-0.372,2.04
2020-08-07,10068.030273,3351.28,0.90999,-0.401,2.03
2020-08-10,10090.910156,3360.47,0.912735,-0.402,2.06
2020-08-11,10153.240234,3333.69,0.9155,-0.409,2.15
2020-08-12,10278.660156,3380.35,0.9172,-0.331,2.17
2020-08-13,10260.110352,3373.43,0.91181,-0.328,2.29
2020-08-14,10163.599609,3372.85,0.90965,-0.294,2.3
2020-08-17,10228.05957,3381.99,0.9085,-0.316,2.32
2020-08-18,10168.400391,3389.78,0.9062,-0.324,2.3
2020-08-19,10310.009766,3374.85,0.90274,-0.347,2.33
2020-08-20,10229.919922,3385.51,0.91469,-0.338,2.33
2020-08-21,10218.200195,3397.16,0.9067,-0.374,2.3
2020-08-24,10308.389648,3431.28,0.9118,-0.358,2.31
2020-08-25,10231.25,3443.62,0.91188,-0.322,2.36
2020-08-26,10309.650391,3478.73,0.90797,-0.294,2.4
2020-08-27,10240.459961,3484.55,0.90738,-0.332,2.46
2020-08-28,10164.490234,3508.01,0.909,-0.237,2.4
2020-08-31,10135.55957,3500.31,0.9036,-0.261,2.42
2020-09-01,10188.849609,3526.65,0.9039,-0.231,2.34
2020-09-02,10384.839844,3580.84,0.90937,-0.284,2.26
2020-09-03,10220.639648,3455.06,0.91118,-0.312,2.22
2020-09-04,10153.089844,3426.96,0.91004,-0.326,2.34
2020-09-08,10250.44043,3331.84,0.91639,-0.303,2.29
2020-09-09,10406.570313,3398.96,0.9178,-0.325,2.39
2020-09-10,10387.44043,3339.19,0.91214,-0.307,2.34
2020-09-11,10439.519531,3340.97,0.91027,-0.3,2.32
2020-09-14,10457.429688,3383.54,0.90892,-0.328,2.32
2020-09-15,10520.0,3401.2,0.90832,-0.322,2.33
2020-09-16,10552.040039,3385.49,0.90853,-0.335,2.31
2020-09-17,10519.330078,3357.01,0.91058,-0.329,2.3
2020-09-18,10539.169922,3319.47,0.90829,-0.338,2.3
2020-09-21,10325.44043,3281.06,0.91112,-0.354,2.28
2020-09-22,10355.570313,3315.57,0.915061,-0.353,2.27
2020-09-23,10330.05957,3236.92,0.9199,-0.354,2.31
2020-09-24,10211.530273,3246.59,0.92395,-0.354,2.33
2020-09-25,10216.280273,3298.46,0.92674,-0.351,2.31
2020-09-28,10308.669922,3351.6,0.92811,-0.361,2.36
2020-09-29,10229.299805,3335.47,0.92374,-0.366,2.34
2020-09-30,10187.0,3363.0,0.91944,-0.362,2.32
2020-10-01,10238.120117,3380.8,0.9207,-0.349,2.33
2020-10-02,10252.400391,3348.44,0.91898,-0.363,2.37
2020-10-05,10303.05957,3408.63,0.9179,-0.354,2.45
2020-10-06,10233.160156,3360.95,0.91505,-0.341,2.39
2020-10-07,10187.879883,3419.45,0.91764,-0.341,2.38
2020-10-08,10270.240234,3446.83,0.916776,-0.324,2.33
2020-10-09,10320.030273,3477.13,0.9167,-0.341,2.34
2020-10-12,10364.099609,3534.22,0.91045,-0.336,2.34
2020-10-13,10336.360352,3511.93,0.90901,-0.337,2.29
2020-10-14,10292.660156,3488.67,0.91518,-0.33,2.27
2020-10-15,10067.959961,3483.34,0.91332,-0.366,2.28
2020-10-16,10207.129883,3483.81,0.9143,-0.377,2.29
2020-10-19,10184.360352,3426.92,0.91511,-0.376,2.29
2020-10-20,10146.230469,3443.12,0.91057,-0.368,2.36
2020-10-21,9989.75,3435.56,0.9067,-0.331,2.4
2020-10-22,9999.049805,3453.49,0.90579,-0.344,2.43
2020-10-23,10023.900391,3465.39,0.9076,-0.336,2.41
2020-10-26,9985.620117,3400.97,0.90456,-0.355,2.36
2020-10-27,9887.490234,3390.68,0.9079,-0.348,2.35
2020-10-28,9618.650391,3271.03,0.908875,-0.393,2.33
2020-10-29,9556.139648,3310.11,0.91059,-0.376,2.4
2020-10-30,9587.150391,3269.96,0.91531,-0.376,2.39
2020-11-02,9791.679688,3310.24,0.91716,-0.367,2.37
2020-11-03,10003.820313,3369.16,0.918773,-0.349,2.41
2020-11-04,10286.790039,3443.44,0.91064,-0.37,2.29
2020-11-05,10306.349609,3510.45,0.9114,-0.38,2.24
2020-11-06,10322.570313,3509.44,0.90417,-0.382,2.31
2020-11-09,10417.990234,3550.5,0.89932,-0.365,2.39
2020-11-10,10360.69043,3545.53,0.91269,-0.262,2.42
2020-11-11,10532.269531,3572.66,0.91498,-0.206,2.42
2020-11-12,10496.200195,3537.01,0.916587,-0.265,2.36
2020-11-13,10492.610352,3585.15,0.91482,-0.307,2.35
2020-11-16,10586.740234,3626.91,0.91208,-0.328,2.35
2020-11-17,10565.120117,3609.53,0.91237,-0.319,2.31
2020-11-18,10563.889648,3567.79,0.911,-0.314,2.26
2020-11-19,10490.769531,3581.87,0.91186,-0.325,2.28
2020-11-20,10495.650391,3557.54,0.910943,-0.323,2.24
2020-11-23,10464.400391,3577.59,0.91053,-0.322,2.24
2020-11-24,10491.589844,3635.41,0.91244,-0.331,2.26
2020-11-25,10488.269531,3629.65,0.9108,-0.331,2.26
2020-11-27,10501.179688,3638.35,0.90642,-0.345,2.2
2020-11-30,10476.429688,3621.63,0.90423,-0.309,2.2
2020-12-01,10449.209961,3662.45,0.90827,-0.376,2.23
2020-12-02,10435.360352,3669.01,0.89951,-0.381,2.25
2020-12-03,10342.629883,3666.72,0.89461,-0.39,2.21
2020-12-04,10364.5,3699.12,0.89077,-0.406,2.26
2020-12-07,10375.379883,3691.96,0.89174,-0.385,2.26
2020-12-08,10394.099609,3702.25,0.890569,-0.378,2.25
2020-12-09,10430.019531,3672.82,0.888528,-0.377,2.29
2020-12-10,10395.959961,3668.1,0.88936,-0.413,2.29
2020-12-11,10391.759766,3663.46,0.885858,-0.412,2.27
2020-12-14,10373.030273,3647.49,0.88854,-0.42,2.25
2020-12-15,10341.179688,3694.62,0.88658,-0.41,2.31
2020-12-16,10456.780273,3701.17,0.88544,-0.396,2.27
2020-12-17,10540.360352,3722.48,0.88539,-0.384,2.28
2020-12-18,10523.860352,3709.41,0.88472,-0.349,2.32
2020-12-21,10305.519531,3694.92,0.88548,-0.435,2.28
2020-12-22,10403.370117,3687.26,0.88548,-0.416,2.23
2020-12-23,10411.919922,3690.01,0.88786,-0.414,2.28
2020-12-28,10603.490234,3735.36,0.88943,-0.388,2.25
2020-12-29,10682.040039,3727.04,0.8883,-0.398,2.25
2020-12-30,10703.509766,3732.04,0.8841,-0.399,2.22
2021-01-04,10703.509766,3700.65,0.8831,-0.366,2.28
2021-01-05,10694.089844,3726.86,0.88124,-0.355,2.28
2021-01-06,10747.080078,3748.14,0.87818,-0.322,2.36
2021-01-07,10778.669922,3803.79,0.87807,-0.324,2.46
2021-01-08,10797.990234,3824.68,0.88515,-0.322,2.48
2021-01-11,10870.419922,3799.61,0.88764,-0.324,2.48
2021-01-12,10875.25,3801.19,0.88962,-0.251,2.5
2021-01-13,10846.879883,3809.84,0.8859,-0.247,2.43
2021-01-14,10850.80957,3795.54,0.8869,-0.271,2.54
2021-01-15,10877.05957,3768.25,0.88825,-0.275,2.46
2021-01-19,10876.980469,3798.91,0.8909,-0.263,2.44
2021-01-20,10945.459961,3851.85,0.888,-0.335,2.45
2021-01-21,10913.110352,3853.07,0.88928,-0.261,2.53
2021-01-22,10913.110352,3841.47,0.88536,-0.234,2.51
2021-01-25,10925.700195,3855.36,0.885323,-0.254,2.49
2021-01-26,10964.049805,3849.62,0.88802,-0.263,2.47
2021-01-27,10904.240234,3750.77,0.8867,-0.257,2.42
2021-01-28,10849.820313,3787.38,0.8889,-0.27,2.48
2021-01-29,10591.05957,3714.24,0.888609,-0.232,2.51
2021-02-01,10740.219727,3773.86,0.89136,-0.212,2.53
2021-02-02,10803.570313,3826.31,0.89648,-0.193,2.58
2021-02-03,10775.679688,3830.17,0.8975,-0.183,2.64
2021-02-04,10860.950195,3871.74,0.89834,-0.164,2.61
2021-02-05,10755.469727,3886.83,0.90403,-0.141,2.63
2021-02-08,10778.830078,3915.59,0.89898,-0.091,2.61
2021-02-09,10803.669922,3911.23,0.898599,-0.096,2.6
2021-02-10,10825.75,3909.88,0.8924,-0.077,2.58
2021-02-11,10852.910156,3916.38,0.890246,-0.126,2.6
2021-02-12,10880.370117,3934.83,0.89012,-0.129,2.65
2021-02-16,10907.599609,3932.59,0.889834,-0.038,2.72
2021-02-17,10907.599609,3931.33,0.893218,-0.013,2.66
2021-02-18,10717.709961,3913.97,0.89843,-0.047,2.7
2021-02-19,10704.75,3906.71,0.89581,-0.014,2.76
2021-02-22,10697.379883,3876.5,0.89669,0.011,2.81
2021-02-23,10609.030273,3881.37,0.89569,-0.007,2.88
2021-02-24,10727.700195,3925.43,0.9051,-0.014,2.92
2021-02-25,10658.870117,3829.34,0.9066,0.003,2.96
2021-02-26,10522.219727,3811.15,0.90557,0.014,2.86
2021-03-01,10706.589844,3901.82,0.9074,-0.031,2.85
2021-03-02,10817.150391,3870.29,0.9149,-0.056,2.88
2021-03-03,10817.150391,3819.72,0.915,-0.058,2.94
2021-03-04,10750.089844,3768.47,0.9197,-0.045,3.0
2021-03-05,10607.790039,3841.94,0.92928,-0.026,2.97
2021-03-08,10830.379883,3821.35,0.9302,-0.023,3.0
2021-03-09,10857.969727,3875.44,0.9358,-0.035,2.98
2021-03-10,10909.769531,3898.81,0.92814,-0.039,2.99
2021-03-11,10883.230469,3939.34,0.9297,-0.082,3.02
2021-03-12,10839.929688,3943.34,0.92466,-0.056,3.13
2021-03-15,10867.330078,3968.94,0.929265,-0.04,3.1
2021-03-16,10944.480469,3962.71,0.9276,-0.066,3.12
2021-03-17,10922.490234,3974.12,0.9248,-0.063,3.17
2021-03-18,10973.759766,3915.46,0.92224,0.021,3.19
2021-03-19,10967.370117,3913.1,0.92732,-0.008,3.13
2021-03-22,11048.580078,3940.59,0.93004,-0.03,3.07
2021-03-23,11098.660156,3910.52,0.9232,-0.042,3.03
2021-03-24,11063.870117,3889.14,0.93452,-0.056,3.0
2021-03-25,11098.80957,3909.52,0.93599,-0.073,3.02
2021-03-26,11116.80957,3974.54,0.93951,-0.067,3.06
2021-03-29,11089.599609,3971.09,0.93955,-0.049,3.08
2021-03-30,11121.419922,3958.55,0.9389,0.003,3.04
2021-03-31,11047.370117,3972.89,0.94169,-0.001,3.04
2021-04-01,11118.030273,4019.87,0.9439,-0.021,2.91
2021-04-06,11182.950195,4073.94,0.93604,-0.022,2.92
2021-04-07,11128.179688,4079.95,0.9314,-0.04,2.96
2021-04-08,11206.879883,4097.17,0.9293,-0.037,2.93
2021-04-09,11238.519531,4128.8,0.92416,-0.007,2.92
2021-04-12,11181.349609,4127.99,0.92529,-0.003,2.93
2021-04-13,11122.370117,4141.59,0.9221,0.021,2.89
2021-04-14,11156.209961,4124.66,0.9201,0.019,2.9
2021-04-15,11198.700195,4170.42,0.9227,0.011,2.78
2021-04-16,11262.969727,4185.47,0.921893,0.007,2.85
2021-04-19,11209.839844,4163.26,0.92055,0.015,2.9
2021-04-20,11078.980469,4134.94,0.9147,0.026,2.87
2021-04-21,11209.089844,4173.42,0.9159,0.013,2.87
2021-04-22,11224.900391,4134.98,0.91673,-0.022,2.86
2021-04-23,11200.540039,4180.17,0.91704,-0.018,2.88
2021-04-26,11162.089844,4187.62,0.91389,-0.017,2.87
2021-04-27,11092.080078,4186.72,0.91464,-0.008,2.91
2021-04-28,11103.459961,4183.18,0.91404,0.007,2.92
2021-04-29,11079.509766,4211.47,0.9087,0.011,2.92
2021-04-30,11022.339844,4181.17,0.909,0.031,2.94
2021-05-03,11119.0,4192.66,0.9129,0.039,2.92
2021-05-04,10970.929688,4164.66,0.91154,0.048,2.9
2021-05-05,10970.929688,4167.59,0.9134,0.029,2.89
2021-05-06,11111.099609,4201.62,0.91311,0.04,2.87
2021-05-07,11173.570313,4232.6,0.90759,0.054,2.91
2021-05-10,11123.669922,4188.43,0.90045,0.04,2.95
2021-05-11,11123.669922,4152.1,0.90038,0.082,3.01
2021-05-12,11033.900391,4063.04,0.90384,0.113,3.08
2021-05-14,11120.769531,4173.85,0.90594,0.12,3.0
2021-05-17,11135.370117,4163.29,0.9012,0.111,3.0
2021-05-18,11141.75,4127.83,0.90333,0.121,3.01
2021-05-19,11045.200195,4115.68,0.89743,0.139,3.04
2021-05-20,11152.080078,4159.12,0.90408,0.128,2.98
2021-05-21,11225.580078,4155.86,0.8973,0.104,2.97
2021-05-25,11225.580078,4188.13,0.897,0.08,2.89
2021-05-26,11348.740234,4195.99,0.8956,0.058,2.88
2021-05-27,11340.269531,4200.88,0.89773,0.07,2.93
2021-05-28,11426.150391,4204.11,0.89705,0.124,2.9
2021-06-01,11434.879883,4202.04,0.8984,0.141,2.93
2021-06-02,11470.349609,4208.12,0.89698,0.14,2.94
2021-06-03,11510.599609,4192.85,0.8982,0.167,2.96
2021-06-04,11570.679688,4229.89,0.9035,0.177,2.88
2021-06-07,11630.660156,4226.52,0.8991,0.152,2.91
2021-06-08,11656.889648,4227.26,0.8975,0.147,2.86
2021-06-09,11788.099609,4219.55,0.8968,0.112,2.81
2021-06-10,11788.099609,4239.18,0.8956,0.097,2.81
